#Road network nodes
#Node Number, Y coordinate, X Coordinate
120	10	541.5904307
122	123	62.01028657
123	124	221.8600624
124	125	255.3967213
125	126	134.0334801
126	127	338.3673974
127	128	108.859099
128	129	130.1498459
129	130	261.9235626
130	131	103.3684334
131	132	121.6727087
132	11	121.0103062
133	134	155.793705
134	135	141.9372854
135	136	160.6041687
136	137	103.1584045
137	138	77.1036706
138	139	278.2252232
139	140	267.4941717
140	141	135.491272
141	142	315.0707581
142	143	318.5564993
143	144	128.5484195
144	145	406.525749
145	122	48.01962077
28	146	80.05578621
146	147	726.7580741
147	148	26.64184705
148	149	449.7219827
149	150	67.74261051
150	151	273.5958575
151	152	76.59144288
152	153	296.1716987
153	154	558.0225647
154	155	385.6238302
155	156	207.1955562
156	157	448.5507007
157	158	796.8329335
1	2	638.0726423
2	3	86.95509912
3	4	570.9758479
4	5	128.7167529
5	6	119.0012555
6	7	120.863535
7	8	93.34157272
8	9	121.8918441
9	10	106.131837
10	11	193.4291187
11	12	158.0182869
12	13	138.7864258
13	14	67.28202733
14	15	202.4128095
15	16	239.0988351
16	17	241.1672208
17	18	182.2156724
18	19	169.7569937
19	20	180.7131497
20	21	149.505923
21	22	102.0300429
22	23	217.3242559
23	24	121.2758753
24	25	185.6185804
25	26	393.1784121
26	27	88.0505684
27	28	75.43073219
28	29	195.0250431
29	30	189.3596398
30	31	134.9200211
31	32	193.0149151
32	33	253.7560104
33	35	256.647458
35	36	538.4276668
36	37	254.2294746
37	38	129.7484082
38	39	153.3407382
39	40	140.8072869
40	41	124.5156169
41	42	98.65988602
42	43	107.059645
43	44	218.2893579
44	45	22.94773932
45	46	42.67728802
46	47	212.5115898
47	48	32.40791543
48	49	258.9627242
49	50	220.1369762
50	51	134.4232277
51	52	280.3678463
52	53	117.4672339
53	54	19.01504197
54	55	182.8874464
55	56	190.2798823
56	57	143.1985465
57	58	237.7204589
58	59	169.1012275
59	60	481.086622
60	61	609.3890065
62	34	10.66798348
63	62	226.570201
64	63	127.1312697
65	64	66.77239969
66	65	168.2689907
67	72	107.1335447
68	67	133.3702119
69	68	67.64069536
70	69	70.06151981
71	70	64.09319053
74	73	95.35282475
75	74	92.03084532
81	75	106.3155428
77	76	207.0420023
78	77	222.8982186
79	78	306.1603419
80	79	111.2570556
27	80	47.59747004
82	81	60.20169079
83	82	72.67648206
84	83	32.21044228
85	84	70.67866358
86	85	100.563877
87	86	256.2861485
88	87	65.62392165
89	88	176.4231907
90	89	70.7487556
91	90	89.80203208
92	91	232.4983278
93	92	229.7599129
94	93	90.6145438
95	94	87.97089401
96	95	124.1111579
97	96	89.06862663
72	97	15.53535394
98	72	61.98934061
99	98	71.99821217
100	99	71.99366086
101	100	64.50418661
102	101	113.7193012
103	102	174.6957352
104	103	120.9254813
105	104	41.78028974
106	105	200.0129218
107	106	166.0442615
108	107	142.4464279
109	108	132.9474148
76	109	45.46707496
111	110	363.4664624
112	111	341.5117145
116	112	102.2296608
113	10	248.0544941
114	113	157.5363184
115	114	498.9101895
121	115	65.30253539
117	116	132.4417729
118	117	254.2947389
119	118	641.2091229
120	119	309.0056803
10	120	541.5904307
123	122	62.01028657
124	123	221.8600624
125	124	255.3967213
126	125	134.0334801
127	126	338.3673974
128	127	108.859099
129	128	130.1498459
130	129	261.9235626
131	130	103.3684334
132	131	121.6727087
11	132	121.0103062
134	133	155.793705
135	134	141.9372854
136	135	160.6041687
137	136	103.1584045
138	137	77.1036706
139	138	278.2252232
140	139	267.4941717
141	140	135.491272
142	141	315.0707581
143	142	318.5564993
144	143	128.5484195
145	144	406.525749
122	145	48.01962077
146	28	80.05578621
147	146	726.7580741
148	147	26.64184705
149	148	449.7219827
150	149	67.74261051
151	150	273.5958575
152	151	76.59144288
153	152	296.1716987
154	153	558.0225647
155	154	385.6238302
156	155	207.1955562
157	156	448.5507007
158	157	796.8329335
34	44	59.17057732
44	34	59.17057732
;

#All arcs in the road network
{(122, 123), (123, 124), (124, 125), (125, 126), (126, 127), (127, 128), (128, 129), (129, 130), (130, 131), (131, 132), (132, 11), (133, 134), (134, 135), (135, 136), (136, 137), (137, 138), (138, 139), (139, 140), (140, 141), (141, 142), (142, 143), (143, 144), (144, 145), (145, 122), (28, 146), (146, 147), (147, 148), (148, 149), (149, 150), (150, 151), (151, 152), (152, 153), (153, 154), (154, 155), (155, 156), (156, 157), (157, 158), (123, 122), (124, 123), (125, 124), (126, 125), (127, 126), (128, 127), (129, 128), (130, 129), (131, 130), (132, 131), (11, 132), (134, 133), (135, 134), (136, 135), (137, 136), (138, 137), (139, 138), (140, 139), (141, 140), (142, 141), (143, 142), (144, 143), (145, 144), (122, 145), (146, 28), (147, 146), (148, 147), (149, 148), (150, 149), (151, 150), (152, 151), (153, 152), (154, 153), (155, 154), (156, 155), (157, 156), (158, 157), (73, 74), (74, 75), (75, 81), (76, 77), (77, 78), (78, 79), (79, 80), (80, 27), (81, 82), (82, 83), (83, 84), (84, 85), (85, 86), (86, 87), (87, 88), (88, 89), (89, 90), (90, 91), (91, 92), (92, 93), (93, 94), (94, 95), (95, 96), (96, 97), (97, 72), (72, 98), (98, 99), (99, 100), (100, 101), (101, 102), (102, 103), (103, 104), (104, 105), (105, 106), (106, 107), (107, 108), (108, 109), (109, 76), (74, 73), (75, 74), (81, 75), (77, 76), (78, 77), (79, 78), (80, 79), (27, 80), (82, 81), (83, 82), (84, 83), (85, 84), (86, 85), (87, 86), (88, 87), (89, 88), (90, 89), (91, 90), (92, 91), (93, 92), (94, 93), (95, 94), (96, 95), (97, 96), (72, 97), (98, 72), (99, 98), (100, 99), (101, 100), (102, 101), (103, 102), (104, 103), (105, 104), (106, 105), (107, 106), (108, 107), (109, 108), (76, 109), (110, 111), (111, 112), (112, 116), (10, 113), (113, 114), (114, 115), (115, 121), (116, 117), (117, 118), (118, 119), (119, 120), (120, 10), (111, 110), (112, 111), (116, 112), (113, 10), (114, 113), (115, 114), (121, 115), (117, 116), (118, 117), (119, 118), (120, 119), (10, 120), (72, 67), (67, 68), (68, 69), (69, 70), (70, 71), (67, 72), (68, 67), (69, 68), (70, 69), (71, 70), (34, 62), (62, 63), (63, 64), (64, 65), (65, 66), (62, 34), (63, 62), (64, 63), (65, 64), (66, 65), (2, 1), (3, 2), (4, 3), (5, 4), (6, 5), (7, 6), (8, 7), (9, 8), (10, 9), (11, 10), (12, 11), (13, 12), (14, 13), (15, 14), (16, 15), (17, 16), (18, 17), (19, 18), (20, 19), (21, 20), (22, 21), (23, 22), (24, 23), (25, 24), (26, 25), (27, 26), (28, 27), (29, 28), (30, 29), (31, 30), (32, 31), (33, 32), (35, 33), (36, 35), (37, 36), (38, 37), (39, 38), (40, 39), (41, 40), (42, 41), (43, 42), (44, 43), (45, 44), (46, 45), (47, 46), (48, 47), (49, 48), (50, 49), (51, 50), (52, 51), (53, 52), (54, 53), (55, 54), (56, 55), (57, 56), (58, 57), (59, 58), (60, 59), (61, 60), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13), (13, 14), (14, 15), (15, 16), (16, 17), (17, 18), (18, 19), (19, 20), (20, 21), (21, 22), (22, 23), (23, 24), (24, 25), (25, 26), (26, 27), (27, 28), (28, 29), (29, 30), (30, 31), (31, 32), (32, 33), (33, 35), (35, 36), (36, 37), (37, 38), (38, 39), (39, 40), (40, 41), (41, 42), (42, 43), (43, 44), (44, 45), (45, 46), (46, 47), (47, 48), (48, 49), (49, 50), (50, 51), (51, 52), (52, 53), (53, 54), (54, 55), (55, 56), (56, 57), (57, 58), (58, 59), (59, 60), (60, 61), (34, 44), (44, 34)};

#Low-speed road network arcs
{(122, 123), (123, 124), (124, 125), (125, 126), (126, 127), (127, 128), (128, 129), (129, 130), (130, 131), (131, 132), (133, 134), (134, 135), (135, 136), (136, 137), (137, 138), (138, 139), (139, 140), (140, 141), (141, 142), (142, 143), (143, 144), (144, 145), (145, 122), (146, 147), (147, 148), (148, 149), (149, 150), (150, 151), (151, 152), (152, 153), (153, 154), (154, 155), (155, 156), (156, 157), (157, 158), (123, 122), (124, 123), (125, 124), (126, 125), (127, 126), (128, 127), (129, 128), (130, 129), (131, 130), (132, 131), (134, 133), (135, 134), (136, 135), (137, 136), (138, 137), (139, 138), (140, 139), (141, 140), (142, 141), (143, 142), (144, 143), (145, 144), (122, 145), (147, 146), (148, 147), (149, 148), (150, 149), (151, 150), (152, 151), (153, 152), (154, 153), (155, 154), (156, 155), (157, 156), (158, 157), (73, 74), (74, 75), (75, 81), (76, 77), (77, 78), (78, 79), (79, 80), (81, 82), (82, 83), (83, 84), (84, 85), (85, 86), (86, 87), (87, 88), (88, 89), (89, 90), (90, 91), (91, 92), (92, 93), (93, 94), (94, 95), (95, 96), (96, 97), (97, 72), (72, 98), (98, 99), (99, 100), (100, 101), (101, 102), (102, 103), (103, 104), (104, 105), (105, 106), (106, 107), (107, 108), (108, 109), (109, 76), (74, 73), (75, 74), (81, 75), (77, 76), (78, 77), (79, 78), (80, 79), (82, 81), (83, 82), (84, 83), (85, 84), (86, 85), (87, 86), (88, 87), (89, 88), (90, 89), (91, 90), (92, 91), (93, 92), (94, 93), (95, 94), (96, 95), (97, 96), (72, 97), (98, 72), (99, 98), (100, 99), (101, 100), (102, 101), (103, 102), (104, 103), (105, 104), (106, 105), (107, 106), (108, 107), (109, 108), (76, 109), (110, 111), (111, 112), (112, 116), (113, 114), (114, 115), (115, 121), (116, 117), (117, 118), (118, 119), (119, 120), (111, 110), (112, 111), (116, 112), (114, 113), (115, 114), (121, 115), (117, 116), (118, 117), (119, 118), (120, 119), (67, 68), (68, 69), (69, 70), (70, 71), (68, 67), (69, 68), (70, 69), (71, 70), (62, 63), (63, 64), (64, 65), (65, 66), (63, 62), (64, 63), (65, 64), (66, 65)};
